WORK_ID,STATE_ID,STATE_NAME,CONSTITUENCY_ID,CONSTITUENCY,MP_ID,MP_NAME,WORK_CATEGORY,ACTIVITY_NAME,WORK_DESCRIPTION,WORK_STAGE,RECOMMENDED_AMOUNT,SANCTION_AMOUNT,TOTAL_FUND_DISBURSED_AMT,ACTUAL_AMOUNT,PAYMENT_COUNT,UNIQUE_VENDOR_COUNT,FIRST_EXPENDITURE_DATE,LAST_EXPENDITURE_DATE,ACTUAL_END_DATE,STAT_PEER_GROUP,STAT_PEER_COUNT,STAT_PEER_Q1,STAT_PEER_MEDIAN,STAT_PEER_Q3,STAT_PEER_IQR,STAT_LOO_PEER_MEAN_SANCTION,STAT_SANCTION_TO_PEER_MEDIAN,STAT_FINANCIAL_SCORE,STAT_PAYMENT_BEHAVIOR_SCORE,STAT_PAYMENT_SUBSIGNAL_COUNT,STAT_PAYMENT_CORROBORATION_BONUS,STAT_TIMELINE_SCORE,STAT_CATEGORY_COUNT,STAT_DIVERSITY_BONUS,STAT_SCORE,STAT_SEVERITY,STAT_TRIGGER_COUNT,STAT_STRONG_RULE_COUNT,STAT_VERIFICATION_FLAG_COUNT,STAT_CANDIDATE,STAT_FLAGS,STAT_REASONS,STAT_VERIFICATION_NOTES,STAT_SANCTION_ABOVE_PEER_IQR,STAT_SANCTION_EXTREME_PEER_IQR,STAT_SANCTION_ABOVE_5X_PEER_MEDIAN,STAT_PAYMENT_COUNT_OUTLIER,STAT_PAYMENT_COUNT_EXTREME,STAT_VENDOR_COUNT_OUTLIER,STAT_VENDOR_COUNT_EXTREME,STAT_PAYMENT_FREQUENCY_OUTLIER,STAT_PAYMENT_FREQUENCY_EXTREME,STAT_COMPLETION_DURATION_OUTLIER,STAT_COMPLETION_DURATION_EXTREME,STAT_LOW_DATA_COMPLETENESS
292065,27,Gujarat,111,VALSAD(ST),3042337,DHAVAL LAXMANBHAI PATEL,Normal/Others,NA-Purchase of mobile water tankers,Purchase of tractor with moblie water tanker for drinking water supply and establishment of garbage collection & disposal system,Pending for Sanction,1500000.0,1500000.0,,,,,,,,Gujarat | Normal/Others | NA-Purchase of mobile water tankers,135,150000.0,150000.0,198850.0,48850.0,279430.22388059704,10.0,35,0,0,0,0,1,0,35,MEDIUM,4,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_SANCTION_ABOVE_5X_PEER_MEDIAN | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works. | Sanction amount is more than 5x the leave-one-out peer median.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,1,0,0,0,0,0,0,0,0,1
292066,27,Gujarat,111,VALSAD(ST),3042337,DHAVAL LAXMANBHAI PATEL,Normal/Others,NA-Purchase of mobile water tankers,Purchase of tractor with mobile water tanker for drinking water supply and establishment of garbage collection & disposal system,Pending for Sanction,1500000.0,1500000.0,,,,,,,,Gujarat | Normal/Others | NA-Purchase of mobile water tankers,135,150000.0,150000.0,198850.0,48850.0,279430.22388059704,10.0,35,0,0,0,0,1,0,35,MEDIUM,4,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_SANCTION_ABOVE_5X_PEER_MEDIAN | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works. | Sanction amount is more than 5x the leave-one-out peer median.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,1,0,0,0,0,0,0,0,0,1
300935,27,Gujarat,111,VALSAD(ST),3042337,DHAVAL LAXMANBHAI PATEL,Normal/Others,NA-Purchase of mobile water tankers,providing tractor with trolley for garbage collection and disposal system and mobile water tanker for drinking water supply at gram panchayat pardi-sandhpor valsad taluka,Pending for Sanction,1500000.0,1500000.0,,,,,,,,Gujarat | Normal/Others | NA-Purchase of mobile water tankers,135,150000.0,150000.0,198850.0,48850.0,279430.22388059704,10.0,35,0,0,0,0,1,0,35,MEDIUM,4,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_SANCTION_ABOVE_5X_PEER_MEDIAN | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works. | Sanction amount is more than 5x the leave-one-out peer median.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,1,0,0,0,0,0,0,0,0,1
300942,27,Gujarat,111,VALSAD(ST),3042337,DHAVAL LAXMANBHAI PATEL,Normal/Others,NA-Purchase of mobile water tankers,providing tractor with trolley for garbage collection and disposal system and mobile water tanker for drinking water supply at gram panchayat bagdawada valsad taluka,Pending for Sanction,1500000.0,1500000.0,,,,,,,,Gujarat | Normal/Others | NA-Purchase of mobile water tankers,135,150000.0,150000.0,198850.0,48850.0,279430.22388059704,10.0,35,0,0,0,0,1,0,35,MEDIUM,4,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_SANCTION_ABOVE_5X_PEER_MEDIAN | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works. | Sanction amount is more than 5x the leave-one-out peer median.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,1,0,0,0,0,0,0,0,0,1
300945,27,Gujarat,111,VALSAD(ST),3042337,DHAVAL LAXMANBHAI PATEL,Normal/Others,NA-Purchase of mobile water tankers,providing tractor with trolley for garbage collection and disposal system and mobile water tanker for drinking water supply at gram panchayat bhagdakhurd valsad taluka,Pending for Sanction,1500000.0,1500000.0,,,,,,,,Gujarat | Normal/Others | NA-Purchase of mobile water tankers,135,150000.0,150000.0,198850.0,48850.0,279430.22388059704,10.0,35,0,0,0,0,1,0,35,MEDIUM,4,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_SANCTION_ABOVE_5X_PEER_MEDIAN | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works. | Sanction amount is more than 5x the leave-one-out peer median.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,1,0,0,0,0,0,0,0,0,1
300947,27,Gujarat,111,VALSAD(ST),3042337,DHAVAL LAXMANBHAI PATEL,Normal/Others,NA-Purchase of mobile water tankers,providing tractor with trolley for garbage collection and disposal system and mobile water tanker for drinking water supply at gram panchayat lilapore valsad taluka,Pending for Sanction,1500000.0,1500000.0,,,,,,,,Gujarat | Normal/Others | NA-Purchase of mobile water tankers,135,150000.0,150000.0,198850.0,48850.0,279430.22388059704,10.0,35,0,0,0,0,1,0,35,MEDIUM,4,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_SANCTION_ABOVE_5X_PEER_MEDIAN | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works. | Sanction amount is more than 5x the leave-one-out peer median.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,1,0,0,0,0,0,0,0,0,1
300949,27,Gujarat,111,VALSAD(ST),3042337,DHAVAL LAXMANBHAI PATEL,Normal/Others,NA-Purchase of mobile water tankers,providing tractor with trolley for garbage collection and disposal system and mobile water tanker for drinking water supply at gram panchayat bhadeli jagalala valsad taluka,Pending for Sanction,1500000.0,1500000.0,,,,,,,,Gujarat | Normal/Others | NA-Purchase of mobile water tankers,135,150000.0,150000.0,198850.0,48850.0,279430.22388059704,10.0,35,0,0,0,0,1,0,35,MEDIUM,4,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_SANCTION_ABOVE_5X_PEER_MEDIAN | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works. | Sanction amount is more than 5x the leave-one-out peer median.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,1,0,0,0,0,0,0,0,0,1
300950,27,Gujarat,111,VALSAD(ST),3042337,DHAVAL LAXMANBHAI PATEL,Normal/Others,NA-Purchase of mobile water tankers,providing tractor with trolley for garbage collection and disposal system and mobile water tanker for drinking water supply at gram panchayat kakwadi danti valsad taluka,Pending for Sanction,1500000.0,1500000.0,,,,,,,,Gujarat | Normal/Others | NA-Purchase of mobile water tankers,135,150000.0,150000.0,198850.0,48850.0,279430.22388059704,10.0,35,0,0,0,0,1,0,35,MEDIUM,4,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_SANCTION_ABOVE_5X_PEER_MEDIAN | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works. | Sanction amount is more than 5x the leave-one-out peer median.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,1,0,0,0,0,0,0,0,0,1
300951,27,Gujarat,111,VALSAD(ST),3042337,DHAVAL LAXMANBHAI PATEL,Normal/Others,NA-Purchase of mobile water tankers,providing tractor with trolley for garbage collection and disposal system and mobile water supply at gram panchayat magod valsad taluka,Pending for Sanction,1500000.0,1500000.0,,,,,,,,Gujarat | Normal/Others | NA-Purchase of mobile water tankers,135,150000.0,150000.0,198850.0,48850.0,279430.22388059704,10.0,35,0,0,0,0,1,0,35,MEDIUM,4,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_SANCTION_ABOVE_5X_PEER_MEDIAN | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works. | Sanction amount is more than 5x the leave-one-out peer median.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,1,0,0,0,0,0,0,0,0,1
300952,27,Gujarat,111,VALSAD(ST),3042337,DHAVAL LAXMANBHAI PATEL,Normal/Others,NA-Purchase of mobile water tankers,providing tractor with trolley for garbage collection and disposal system and mobile water tanker for drinking water supply at gram panchayat kanjan ranchhod valsad taluka,Pending for Sanction,1500000.0,1500000.0,,,,,,,,Gujarat | Normal/Others | NA-Purchase of mobile water tankers,135,150000.0,150000.0,198850.0,48850.0,279430.22388059704,10.0,35,0,0,0,0,1,0,35,MEDIUM,4,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_SANCTION_ABOVE_5X_PEER_MEDIAN | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works. | Sanction amount is more than 5x the leave-one-out peer median.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,1,0,0,0,0,0,0,0,0,1
272438,14,Haryana,140,FARIDABAD,3019007,Krishan Pal Gurjar,Normal/Others,NA-Improvement of electricity distribution infrastructure,"Providing Domestic Supply to Netrpal Dagar, Keshav Dagar, Dharmu Dagar, Nand Kishore Sharma, Om Prakash Sharma, Karan Tewatia, Jawahar Sharma and Babu Ram Dagar Dhani",Pending for Sanction,1355577.0,1355577.0,,,,,,,,Haryana | Normal/Others | NA-Improvement of electricity distribution infrastructure,33,10000.0,130144.0,294635.0,284635.0,186657.71875,10.415977686255225,35,0,0,0,0,1,0,35,MEDIUM,4,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_SANCTION_ABOVE_5X_PEER_MEDIAN | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works. | Sanction amount is more than 5x the leave-one-out peer median.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,1,0,0,0,0,0,0,0,0,1
290667,15,Himachal Pradesh,144,KANGRA,3042347,RAJEEV BHARDWAJ,Normal/Others,NA-Construction of community centers and community halls,C/O Community Hall(Steel Truss with Teen Roof) at Shaheed Ram Singh Pathania Smark ward no. 4 MC Nurpur,Pending for Sanction,3200000.0,3200000.0,,,,,,,,Himachal Pradesh | Normal/Others | NA-Construction of community centers and community halls,36,200000.0,300000.0,500000.0,300000.0,361764.70588235295,10.666666666666666,35,0,0,0,0,1,0,35,MEDIUM,4,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_SANCTION_ABOVE_5X_PEER_MEDIAN | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works. | Sanction amount is more than 5x the leave-one-out peer median.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,1,0,0,0,0,0,0,0,0,1
290675,15,Himachal Pradesh,144,KANGRA,3042347,RAJEEV BHARDWAJ,Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system",C/O bridge with Ambulance road in Mandola Nallah ward no 1 village Tali G.P - Lagru,Pending for Sanction,1500000.0,1500000.0,,,,,,,,"Himachal Pradesh | Normal/Others | NA-Construction of roads, link roads, pathways or any other road with or without drainage system",63,150000.0,200000.0,300000.0,150000.0,259983.87096774194,7.5,35,0,0,0,0,1,0,35,MEDIUM,4,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_SANCTION_ABOVE_5X_PEER_MEDIAN | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works. | Sanction amount is more than 5x the leave-one-out peer median.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,1,0,0,0,0,0,0,0,0,1
267672,18,Karnataka,181,BANGALORE NORTH,3043716,SHOBHA KARANDLAJE,Normal/Others,"NA-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids","Providing tricycles to Following beneficiaries (As Listed in the covering letter) Yogesh, Channabasavayya.C.B, Hemanth Achar, Suresh Pujari, A.R.Sudharani, C.Govindaraju, Gunashekhar T,  Dhanalakshmi, B.Nandhan, Sharavana K, Harish K, Vedhavathi B.R and Manjudevi",Pending for Sanction,1540000.0,1540000.0,,,,,,,,"Karnataka | Normal/Others | NA-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",38,100000.0,120000.0,170000.0,70000.0,414540.54054054053,12.833333333333334,35,0,0,0,0,1,0,35,MEDIUM,4,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_SANCTION_ABOVE_5X_PEER_MEDIAN | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works. | Sanction amount is more than 5x the leave-one-out peer median.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,1,0,0,0,0,0,0,0,0,1
300866,18,Karnataka,181,BANGALORE NORTH,3043716,SHOBHA KARANDLAJE,Normal/Others,NA-Construction of rooms and halls in school and colleges,"construction of extra rooms at Govt High School at Subedarpalya, Yeshwanthapura Santebeedi",Pending for Sanction,5000000.0,5000000.0,,,,,,,,Karnataka | Normal/Others | NA-Construction of rooms and halls in school and colleges,65,250000.0,500000.0,1000000.0,750000.0,757377.0491803279,10.0,35,0,0,0,0,1,0,35,MEDIUM,4,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_SANCTION_ABOVE_5X_PEER_MEDIAN | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works. | Sanction amount is more than 5x the leave-one-out peer median.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,1,0,0,0,0,0,0,0,0,1
300867,18,Karnataka,181,BANGALORE NORTH,3043716,SHOBHA KARANDLAJE,Normal/Others,NA-Construction of community centers and community halls,"Construction work on the upper floor of the Stree Shakti Bhavan at Geleyara Balaga, Abbigere Ward, Yeshwanthapura Hobli",Pending for Sanction,4000000.0,4000000.0,,,,,,,,Karnataka | Normal/Others | NA-Construction of community centers and community halls,679,400000.0,500000.0,500000.0,100000.0,608634.1829085457,8.0,35,0,0,0,0,1,0,35,MEDIUM,4,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_SANCTION_ABOVE_5X_PEER_MEDIAN | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works. | Sanction amount is more than 5x the leave-one-out peer median.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,1,0,0,0,0,0,0,0,0,1
306334,18,Karnataka,181,BANGALORE NORTH,3043716,SHOBHA KARANDLAJE,Normal/Others,NA-Construction of community centers and community halls,"Construction of Dhyana Mandir near Sri Balasubramanya Swamy temple, Shankarmatt, Kurubarahalli Main Road, Vyalikaval Layout",Pending for Sanction,3000000.0,3000000.0,,,,,,,,Karnataka | Normal/Others | NA-Construction of community centers and community halls,679,400000.0,500000.0,500000.0,100000.0,610133.4332833583,6.0,35,0,0,0,0,1,0,35,MEDIUM,4,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_SANCTION_ABOVE_5X_PEER_MEDIAN | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works. | Sanction amount is more than 5x the leave-one-out peer median.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,1,0,0,0,0,0,0,0,0,1
240828,18,Karnataka,182,BANGALORE SOUTH,3017406,Shri LS Tejasvi Surya,Normal/Others,NA-Construction of community centers and community halls,"For construction of Krantiveera Sangolli Rayanna Community Hall near Police Station at Kumaraswamy Layout 1st Stage, Ward No. 182, under Padmanabhanagar Assembly Constituency, Bengaluru South.",Pending for Sanction,3000000.0,3000000.0,,,,,,,,Karnataka | Normal/Others | NA-Construction of community centers and community halls,679,400000.0,500000.0,500000.0,100000.0,610133.4332833583,6.0,35,0,0,0,0,1,0,35,MEDIUM,4,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_SANCTION_ABOVE_5X_PEER_MEDIAN | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works. | Sanction amount is more than 5x the leave-one-out peer median.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,1,0,0,0,0,0,0,0,0,1
187083,18,Karnataka,167,BELLARY(ST),3042359,E. TUKARAM,Normal/Others,"NA-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids","Purchasing a new 22 numbers  Three tyred bikes (125 cc) to special abled persons in Ballari district
",Pending for Sanction,2600000.0,2600000.0,,,,,,,,"Karnataka | Normal/Others | NA-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",38,100000.0,120000.0,170000.0,70000.0,385891.8918918919,21.666666666666668,35,0,0,0,0,1,0,35,MEDIUM,4,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_SANCTION_ABOVE_5X_PEER_MEDIAN | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works. | Sanction amount is more than 5x the leave-one-out peer median.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,1,0,0,0,0,0,0,0,0,1
254916,18,Karnataka,167,BELLARY(ST),3042359,E. TUKARAM,Normal/Others,"NA-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",Purchase of 25 three wheeler bikes (125 cc),Pending for Sanction,2600000.0,2600000.0,,,,,,,,"Karnataka | Normal/Others | NA-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",38,100000.0,120000.0,170000.0,70000.0,385891.8918918919,21.666666666666668,35,0,0,0,0,1,0,35,MEDIUM,4,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_SANCTION_ABOVE_5X_PEER_MEDIAN | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works. | Sanction amount is more than 5x the leave-one-out peer median.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,1,0,0,0,0,0,0,0,0,1
254921,18,Karnataka,167,BELLARY(ST),3042359,E. TUKARAM,Normal/Others,"NA-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",Purchase of three wheelers bike (125 cc),Pending for Sanction,4000000.0,4000000.0,,,,,,,,"Karnataka | Normal/Others | NA-Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",38,100000.0,120000.0,170000.0,70000.0,348054.0540540541,33.333333333333336,35,0,0,0,0,1,0,35,MEDIUM,4,1,1,1,STAT_SANCTION_ABOVE_PEER_IQR | STAT_SANCTION_EXTREME_PEER_IQR | STAT_SANCTION_ABOVE_5X_PEER_MEDIAN | STAT_LOW_DATA_COMPLETENESS,Sanction amount exceeds the robust 1.5×IQR upper boundary of comparable works. | Sanction amount exceeds the robust 3×IQR upper boundary of comparable works. | Sanction amount is more than 5x the leave-one-out peer median.,Data completeness is within the lowest 10% of the observed dataset; verify source completeness.,1,1,1,0,0,0,0,0,0,0,0,1
